7.74,28.56,-42.24
7.56,28.56,-42.54
7.62,28.92,-42.42
7.44,28.74,-42.60
7.08,28.74,-42.60
7.26,28.38,-42.72
7.32,28.20,-42.78
7.14,28.38,-42.96
7.32,28.38,-43.02
7.14,28.38,-42.84
6.78,27.78,-42.96
6.78,27.96,-42.78
7.14,27.84,-42.78
6.96,27.54,-42.78
7.32,27.72,-42.78
7.86,27.72,-42.60
7.86,27.54,-42.54
8.22,27.60,-42.54
8.34,27.60,-42.54
8.16,27.42,-42.54
8.04,27.30,-42.54
7.86,27.42,-42.48
7.68,27.18,-42.42
7.14,26.94,-42.42
6.78,26.82,-42.42
6.96,26.82,-42.42
7.14,26.82,-42.78
7.44,26.82,-42.72
7.32,27.12,-42.84
7.14,26.82,-42.90
6.96,26.82,-43.02
7.32,26.64,-43.20
7.68,26.76,-43.20
7.32,26.46,-43.20
6.96,26.34,-43.02
6.96,26.34,-43.02
6.78,26.16,-43.02
6.78,26.46,-43.02
6.78,26.46,-42.90
6.60,26.70,-42.66
6.78,26.70,-42.66
6.96,26.70,-42.60
6.96,27.00,-42.42
6.48,27.00,-42.00
6.66,27.00,-41.88
6.84,27.00,-41.82
7.02,26.76,-41.82
6.84,26.76,-41.88
6.66,26.76,-41.88
6.66,27.00,-42.00
6.84,26.82,-41.94
6.96,26.82,-42.42
6.96,26.82,-42.48
6.78,26.82,-42.78
6.96,26.82,-42.78
6.96,26.82,-42.66
6.96,26.82,-42.60
6.96,26.82,-42.48
6.96,27.00,-42.48
7.32,27.00,-42.42
7.50,26.94,-42.30
7.68,26.88,-42.12
7.20,27.12,-41.82
7.56,27.12,-41.88
7.56,27.12,-41.94
7.20,27.00,-42.06
7.38,26.58,-42.06
7.38,26.46,-42.06
7.02,26.46,-42.60
6.78,26.46,-42.48
6.84,26.46,-42.90
6.84,26.46,-42.90
6.66,26.46,-42.84
7.02,26.46,-42.84
6.84,26.64,-42.84
6.84,26.76,-43.08
7.02,26.82,-42.84
7.32,26.94,-42.90
7.62,27.12,-42.90
7.32,27.12,-42.96
7.50,27.30,-43.02
7.32,27.36,-43.02
7.50,27.48,-43.20
7.50,27.48,-43.02
7.68,27.48,-42.84
7.38,27.18,-42.78
7.02,27.00,-42.78
7.38,27.00,-42.72
7.38,26.82,-42.72
7.56,26.88,-42.72
7.56,26.76,-42.48
7.38,26.64,-42.36
7.38,26.64,-42.36
7.68,27.12,-42.48
7.86,27.12,-42.36
7.68,27.12,-42.30
7.68,27.12,-42.24
7.50,27.12,-42.24
7.02,27.18,-42.24
7.20,27.48,-42.30
7.02,27.48,-42.36
7.20,27.30,-42.24
7.20,27.18,-42.36
7.02,27.18,-42.42
6.84,27.18,-42.54
6.84,26.94,-42.48
7.26,26.64,-42.48
7.08,26.46,-42.48
7.26,26.64,-42.42
6.84,26.28,-42.48
6.66,26.34,-42.42
6.84,26.58,-42.30
6.84,26.58,-42.30
6.84,26.82,-42.36
6.66,27.06,-42.42
6.84,27.12,-42.42
6.66,26.88,-42.54
6.96,27.30,-42.54
7.32,27.30,-42.60
7.32,27.12,-42.60
7.32,27.12,-42.60
7.44,27.00,-42.60
7.32,27.00,-42.60
7.14,27.00,-43.02
7.32,27.18,-42.90
7.26,26.94,-42.90
7.08,26.94,-42.90
7.26,26.94,-42.90
7.14,27.12,-42.84
7.14,27.36,-42.84
7.32,27.54,-42.84
7.50,27.30,-42.30
7.44,26.88,-42.30
7.50,27.30,-42.30
7.50,27.48,-42.30
7.50,27.48,-42.42
7.86,27.30,-42.66
7.68,27.12,-42.66
7.68,27.12,-42.60
7.32,27.36,-42.60
7.32,27.30,-42.66
7.50,27.00,-42.66
7.32,27.00,-42.66
7.14,26.76,-42.24
6.66,26.70,-42.00
6.48,26.88,-42.00
6.48,26.70,-42.06
6.66,26.76,-42.06
6.84,26.82,-42.06
6.66,26.94,-42.06
6.84,26.94,-42.00
6.66,27.36,-42.36
7.14,27.30,-42.42
7.44,27.00,-42.42
