4.08,48.54,-36.72
3.66,48.12,-36.84
3.36,47.94,-37.08
3.54,47.94,-37.08
3.90,47.94,-37.44
4.38,48.24,-37.86
4.68,48.42,-37.74
4.56,48.60,-37.32
4.56,48.78,-37.44
4.98,48.96,-37.86
5.28,49.62,-37.62
5.10,49.62,-37.14
4.74,49.62,-36.84
3.90,49.32,-36.60
3.84,49.32,-36.66
4.26,49.14,-37.08
4.44,49.32,-37.08
4.26,49.50,-36.84
4.26,49.08,-37.02
4.26,48.78,-37.50
4.62,49.14,-38.28
5.16,49.62,-38.64
5.22,49.44,-38.58
4.98,49.62,-38.58
4.62,49.26,-38.46
4.38,48.84,-38.22
4.08,48.84,-38.64
4.32,48.66,-39.12
4.32,48.48,-39.12
4.14,48.06,-38.76
3.78,48.06,-38.82
3.78,47.88,-38.94
3.60,47.88,-39.00
4.08,48.06,-39.42
4.44,48.54,-39.00
4.14,48.72,-38.34
3.72,48.48,-38.16
4.20,48.78,-38.46
4.44,48.78,-38.64
4.44,48.72,-38.10
4.44,48.72,-38.10
4.02,48.42,-37.68
3.66,48.12,-37.68
4.26,48.18,-37.92
4.50,48.36,-37.80
4.08,48.36,-37.68
4.08,48.36,-36.84
4.08,48.78,-36.66
4.44,48.96,-36.12
4.92,49.26,-36.12
4.98,49.68,-36.12
4.38,49.68,-36.06
4.38,49.50,-36.06
4.38,49.26,-36.12
4.38,49.26,-36.84
4.62,49.08,-37.68
4.80,48.90,-38.58
4.32,48.72,-39.00
4.26,48.06,-39.24
4.50,48.36,-39.54
4.50,48.72,-39.72
4.68,48.96,-39.90
4.68,48.96,-39.60
4.08,48.96,-38.94
3.90,49.14,-38.58
3.72,49.50,-38.58
4.02,49.92,-38.76
4.20,49.68,-39.00
4.20,49.68,-39.18
3.84,49.56,-38.70
3.54,49.74,-38.94
3.90,49.56,-39.48
4.08,49.56,-40.26
4.32,49.14,-39.60
4.14,49.14,-39.66
4.02,49.32,-39.18
4.02,48.96,-38.82
4.62,48.96,-39.60
